SubsID,error.immigrants.trim,error.asylum.seekers.trim,error.trim,error.immigrants,error.asylum.seekers,error,consp_01,confidence,trust.stat,news.paper,news.social,news.tv,concern.imm,edu.tertiary,lr,age,female,abit,income,dummy.imm.as,country,QG8c_1_T4,QG8d_1_T4,QG16_1_T4,QG16_2_T4,QG16_3_T4,QG16_4_T4,country_cod,int_wt1_cap_T4
EPOKBMTBMNZ37CX4B4,NA,0.285255721144956,0.285255721144956,NA,0.285255721144956,0.285255721144956,0.629006028827103,0,1,1,0,1,0,0,0.5,71,0,2. Other town/urban centre,0.181818181818182,0,Germany,NA,1,3,3,2,2,3,0.496938517
EPOKB7HSV8YYTPN4B3,NA,4.28525572114496,4.28525572114496,NA,4.28525572114496,4.28525572114496,0.574255675821831,0,1,0.875,0,0.875,0,1,0.5,55,1,1. Metropolitan zone,0.636363636363636,0,Germany,NA,5,3,3,2,3,3,0.803387715
EPOK6CWSMPH2Y8H4B0,NA,9.28525572114496,9.28525572114496,NA,9.28525572114496,9.28525572114496,0.743300630205101,0,1,0.125,0,0.25,0,0,0.5,70,1,3. Rural zone,NA,0,Germany,NA,10,1,3,2,2,3,0.452747624
EPOKBC2J7542JV74B5,NA,1.28525572114496,1.28525572114496,NA,1.28525572114496,1.28525572114496,0.515214059371448,0,1,0.75,0,1,0,1,0.6,59,0,1. Metropolitan zone,0.636363636363636,0,Germany,NA,2,3,4,2,3,3,0.571735442
EPOKDQ484ZCTZCN4B0,24.0968985423961,NA,24.0968985423961,24.0968985423961,NA,24.0968985423961,0.745194945966485,0,1,0.25,0,0.875,1,0,0.5,74,1,3. Rural zone,0.272727272727273,1,Germany,30,NA,2,2,2,2,3,0.403688771
EPOKF789W7X9TSN4B6,NA,14.285255721145,14.285255721145,NA,14.285255721145,14.285255721145,0.574255675821831,0,1,0.5,0,0.75,0,0,0.4,70,1,2. Other town/urban centre,0.181818181818182,0,Germany,NA,15,3,3,2,3,3,0.355396715
EPOKB7QNMZCS8FZ4B4,NA,2.28525572114496,2.28525572114496,NA,2.28525572114496,2.28525572114496,0.54753719262197,0,1,0.5,0,1,1,1,0.7,59,0,1. Metropolitan zone,0.636363636363636,0,Germany,NA,3,2,3,3,3,3,1.020371774
EPOK52MJW9Q2PG44B1,4.09689854239607,NA,4.09689854239607,4.09689854239607,NA,4.09689854239607,0.745194945966485,0,0,0.875,0.125,0.125,1,0,0.7,49,1,1. Metropolitan zone,0.454545454545455,1,Germany,10,NA,2,2,2,2,3,1.039187922
EPOK4XYBR2J9PLY4B8,NA,19.285255721145,19.285255721145,NA,19.285255721145,19.285255721145,0.799945298971757,0,0,1,0,1,1,0,0.6,74,0,1. Metropolitan zone,NA,0,Germany,NA,20,2,2,2,1,3,0.50805047
EPOK5BZSZV76D524B4,-0.90310145760393,NA,-0.90310145760393,-0.90310145760393,NA,-0.90310145760393,0.683756381832374,0,0,0.25,0,1,1,0,0.7,65,0,3. Rural zone,0.363636363636364,1,Germany,5,NA,3,3,2,1,3,0.443000915
EPOKBCCCXVKNTMD4B9,-3.90310145760393,NA,-3.90310145760393,-3.90310145760393,NA,-3.90310145760393,0.627111713065719,0,1,1,0,0.125,1,1,0.6,67,1,2. Other town/urban centre,0.272727272727273,1,Germany,2,NA,2,4,2,2,3,0.44724886
EPOKB9M3HS8BKS74B8,19.0968985423961,NA,19.0968985423961,19.0968985423961,NA,19.0968985423961,0.942852699311001,0,1,0,0,0,1,0,0.3,40,1,1. Metropolitan zone,0.272727272727273,1,Germany,25,NA,2,1,1,1,3,0.420160789
EPOK6H5VVHBFZ7S4B2,24.0968985423961,NA,24.0968985423961,24.0968985423961,NA,24.0968985423961,0.745194945966485,1,0,0.125,0,0.375,0,0,0.5,69,1,1. Metropolitan zone,0.272727272727273,1,Germany,30,NA,2,2,2,2,3,0.449774841
EPOK4HM4C2GSSDN4B2,24.0968985423961,NA,24.0968985423961,24.0968985423961,NA,24.0968985423961,0.715268760399691,1,1,1,0.75,0.5,0,0,0.6,67,0,3. Rural zone,0.181818181818182,1,Germany,30,NA,2,3,1,3,3,0.50805047
EPOK4DDHPZ2YR6H4B0,NA,0.285255721144956,0.285255721144956,NA,0.285255721144956,0.285255721144956,0.629006028827103,0,0,0.625,0,0.625,1,1,0.6,49,0,3. Rural zone,0.272727272727273,0,Germany,NA,1,3,3,2,2,3,1.328195074
EPOKB84PHCRX9Z34B4,NA,1.28525572114496,1.28525572114496,NA,1.28525572114496,1.28525572114496,0.490389891932971,0,0,0.25,1,0.25,0,1,0.6,54,0,2. Other town/urban centre,0.363636363636364,0,Germany,NA,2,3,3,3,3,3,0.982785059
EPOK53CYTQPY5564B6,-1.90310145760393,NA,-1.90310145760393,-1.90310145760393,NA,-1.90310145760393,0.490389891932971,1,0,0.25,0.25,0.875,1,0,0.7,69,0,3. Rural zone,NA,1,Germany,4,NA,3,3,3,3,3,0.618534651
EPOK5MXKF3S2JSG4B5,4.09689854239607,NA,4.09689854239607,4.09689854239607,NA,4.09689854239607,0.490389891932971,0,1,0.625,0.125,0.375,0,1,0.5,56,1,2. Other town/urban centre,NA,1,Germany,10,NA,3,3,3,3,3,0.848513406
EPOKB7DYPJYT4NK4B6,NA,0.285255721144956,0.285255721144956,NA,0.285255721144956,0.285255721144956,0.74708926172787,0,0,0,0,1,1,0,0.5,53,0,3. Rural zone,0.545454545454545,0,Germany,NA,1,3,1,2,2,3,0.461680704
EPOK5RBTCZ7LH2H4B7,34.0968985423961,NA,34.0968985423961,34.0968985423961,NA,34.0968985423961,0.829060729855346,1,1,0.75,0,0.75,1,1,0.5,35,1,3. Rural zone,0.727272727272727,1,Germany,40,NA,2,2,1,2,3,1.389001806
EPOK69RP4G5DJJ34B9,NA,1.28525572114496,1.28525572114496,NA,1.28525572114496,1.28525572114496,0.651433248581853,1,0,0.875,0.875,1,1,0,0.5,75,1,1. Metropolitan zone,1,0,Germany,NA,2,4,4,1,1,3,0.449774841
EPOK549ZK5WYDGK4B3,NA,2.28525572114496,2.28525572114496,NA,2.28525572114496,2.28525572114496,0.431348275482587,0,1,0.125,0.25,1,0,1,0.4,34,0,1. Metropolitan zone,0.090909090909091,0,Germany,NA,3,3,4,3,3,3,1.642988151
EPOKBPSVLRHK4W94B9,34.0968985423961,NA,34.0968985423961,34.0968985423961,NA,34.0968985423961,0.802342246655484,1,1,1,0,1,1,0,0,37,1,2. Other town/urban centre,NA,1,Germany,40,NA,1,2,2,2,3,1.654576045
EPOK4F7L99B5SGN4B1,NA,34.285255721145,34.285255721145,NA,34.285255721145,34.285255721145,0.945249646994728,0,0,1,1,1,0,0,0.4,69,1,2. Other town/urban centre,0.727272727272727,0,Germany,NA,35,1,1,1,2,3,0.534769201
EPOKF42J5T5XC574B6,NA,0.285255721144956,0.285255721144956,NA,0.285255721144956,0.285255721144956,0.487992944249243,0,1,0.75,0.75,0.75,0,1,0.4,28,1,1. Metropolitan zone,0.363636363636364,0,Germany,NA,1,4,3,3,2,3,1.403335332
EPOK4JMTWPGFZ9H4B1,9.09689854239607,NA,9.09689854239607,9.09689854239607,NA,9.09689854239607,0.686153329516102,0,0,1,0.5,1,0,0,0.5,70,0,3. Rural zone,0.272727272727273,1,Germany,15,NA,2,3,2,2,3,0.50805047
EPOK5BVXH288PKT4B6,-4.90310145760393,NA,-4.90310145760393,-4.90310145760393,NA,-4.90310145760393,0.629006028827103,0,1,0.125,0,0.625,1,0,0.5,66,1,2. Other town/urban centre,0.272727272727273,1,Germany,1,NA,3,3,2,2,3,0.449774841
EPOKB7QQMNMCYGP4B5,NA,4.28525572114496,4.28525572114496,NA,4.28525572114496,4.28525572114496,0.404629792282726,1,1,0.875,0,1,1,0,0.8,87,0,1. Metropolitan zone,0.272727272727273,0,Germany,NA,5,2,4,4,3,3,0.625462244
EPOK58JTY62SDT94B4,NA,9.28525572114496,9.28525572114496,NA,9.28525572114496,9.28525572114496,0.658121459710692,0,0,0.125,0,0.125,0,0,0.5,44,1,3. Rural zone,0.363636363636364,0,Germany,NA,10,3,3,1,3,3,1.120938496
EPOK475JW7FVW5N4B3,12.0968985423961,NA,12.0968985423961,12.0968985423961,NA,12.0968985423961,0.490389891932971,1,1,0.125,0,1,0,1,0.5,55,0,1. Metropolitan zone,0.545454545454545,1,Germany,18,NA,3,3,3,3,3,0.571735442
EPOKBMXP32WXJGV4B4,14.0968985423961,NA,14.0968985423961,14.0968985423961,NA,14.0968985423961,0.63140297651083,0,0,1,0.125,1,0,0,0.8,67,1,1. Metropolitan zone,0.272727272727273,1,Germany,20,NA,2,3,2,3,3,0.363341211
EPOKD8TFS288M864B6,NA,7.28525572114496,7.28525572114496,NA,7.28525572114496,7.28525572114496,0.490389891932971,0,1,1,1,1,1,0,0.5,79,1,3. Rural zone,0.272727272727273,0,Germany,NA,8,3,3,3,3,3,0.403688771
EPOKB7F9F2TD74D4B8,6.09689854239607,NA,6.09689854239607,6.09689854239607,NA,6.09689854239607,0.347482491593726,0,1,1,0.125,1,0,1,0.6,49,1,2. Other town/urban centre,1,1,Germany,12,NA,3,4,4,3,3,1.140232562
EPOKBJVQWQNQ6RD4B3,-2.90310145760393,NA,-2.90310145760393,-2.90310145760393,NA,-2.90310145760393,0.235584837899456,0,1,0.625,0,1,1,1,0.6,58,0,3. Rural zone,0.363636363636364,1,Germany,3,NA,4,4,4,4,3,1.151969144
EPOKGJP4GGCF8TB4B6,NA,4.28525572114496,4.28525572114496,NA,4.28525572114496,4.28525572114496,0.833351993300458,0,0,0,0,0,0,0,0.5,27,1,1. Metropolitan zone,0.090909090909091,0,Germany,NA,5,2,1,1,3,3,1.479943568
EPOKBMKQ4ZHY92F4B0,NA,3.28525572114496,3.28525572114496,NA,3.28525572114496,3.28525572114496,0.63140297651083,0,1,0.75,0.75,1,0,0,0.5,76,1,3. Rural zone,0.181818181818182,0,Germany,NA,4,2,3,2,3,3,0.507191811
EPOK5C9JJG94FN84B2,-2.90310145760393,NA,-2.90310145760393,-2.90310145760393,NA,-2.90310145760393,0.54753719262197,0,1,0.625,0.375,0.625,1,1,0.5,37,0,3. Rural zone,0.727272727272727,1,Germany,3,NA,2,3,3,3,3,1.835449201
EPOK4M6RS4D4GWD4B3,NA,NA,NA,NA,39.285255721145,39.285255721145,0.745194945966485,0,1,0.25,0.375,0.25,0,1,0.4,33,1,1. Metropolitan zone,0.363636363636364,0,Germany,NA,40,2,2,2,2,3,1.608025375
EPOK4DQRVRCWXN94B0,9.09689854239607,NA,9.09689854239607,9.09689854239607,NA,9.09689854239607,0.54753719262197,1,1,0.75,0,1,1,1,0.5,45,0,3. Rural zone,0.818181818181818,1,Germany,15,NA,2,3,3,3,3,1.369234637
EPOK5LLJG6Y66654B7,2.09689854239607,NA,2.09689854239607,2.09689854239607,NA,2.09689854239607,0.688047645277486,1,1,0.75,0.625,1,0,1,0.6,31,0,2. Other town/urban centre,0.727272727272727,1,Germany,8,NA,3,2,2,2,3,1.642988151
EPOK4MH56FHBYRW4B1,34.0968985423961,NA,34.0968985423961,34.0968985423961,NA,34.0968985423961,0.572361360060447,0,1,1,0,0.5,0,0,0.6,45,0,2. Other town/urban centre,NA,1,Germany,40,NA,2,4,2,3,3,1.173492067
EPOK4Z2CBY2GVF84B3,NA,11.285255721145,11.285255721145,NA,11.285255721145,11.285255721145,0.686153329516102,0,1,0.125,0.625,1,1,0,0.5,70,1,3. Rural zone,0.181818181818182,0,Germany,NA,12,2,3,2,2,3,0.525438288
EPOKCX77LQLFGNW4B0,6.09689854239607,NA,6.09689854239607,6.09689854239607,NA,6.09689854239607,0.743300630205101,1,0,1,0,0.625,1,0,0.5,68,0,1. Metropolitan zone,0.181818181818182,1,Germany,12,NA,1,3,2,2,3,0.527923977
EPOKBJHQ7WVZRXL4B8,19.0968985423961,NA,19.0968985423961,19.0968985423961,NA,19.0968985423961,0.745194945966485,0,0,0.25,0.25,0.25,1,0,0.5,43,0,3. Rural zone,0.545454545454545,1,Germany,25,NA,2,2,2,2,3,0.940052674
EPOK4BTZTX62MM54B9,NA,34.285255721145,34.285255721145,NA,34.285255721145,34.285255721145,0.739009366759989,0,0,1,0.625,1,1,0,0.5,66,1,1. Metropolitan zone,0.363636363636364,0,Germany,NA,35,1,4,2,1,3,0.435706033
EPOK56JD3ZPV7CX4B2,-3.90310145760393,NA,-3.90310145760393,-3.90310145760393,NA,-3.90310145760393,0.515214059371448,1,1,0.375,0,0.5,0,1,0.6,46,0,3. Rural zone,0.636363636363636,1,Germany,2,NA,3,4,2,3,3,1.369234637
EPOK4YGK6KRXNPZ4B6,NA,4.28525572114496,4.28525572114496,NA,4.28525572114496,4.28525572114496,0.574255675821831,0,0,0.75,0.125,0.125,0,0,0.5,63,1,3. Rural zone,0.545454545454545,0,Germany,NA,5,3,3,2,3,3,0.439447175
EPOKB7DYWRD4V2G4B6,9.09689854239607,NA,9.09689854239607,9.09689854239607,NA,9.09689854239607,0.745194945966485,0,1,0.25,1,0.125,0,1,0.4,27,1,1. Metropolitan zone,NA,1,Germany,15,NA,2,2,2,2,3,1.682262124
EPOK476WDRDMRNS4B0,NA,14.285255721145,14.285255721145,NA,14.285255721145,14.285255721145,0.690444592961214,0,0,1,0,1,1,0,0.5,63,1,3. Rural zone,0.363636363636364,0,Germany,NA,15,2,2,2,3,3,0.569108306
EPOK4YTTNZLNY3V4B3,-0.90310145760393,NA,-0.90310145760393,-0.90310145760393,NA,-0.90310145760393,0.574255675821831,0,1,1,0.25,1,0,0,0.5,51,0,2. Other town/urban centre,0.727272727272727,1,Germany,5,NA,3,3,2,3,3,1.295837228
EPOK4F2Y5K87LTY4B0,9.09689854239607,NA,9.09689854239607,9.09689854239607,NA,9.09689854239607,0.745194945966485,0,1,0.25,0.625,0,1,0,0.3,75,1,1. Metropolitan zone,0.181818181818182,1,Germany,15,NA,2,2,2,2,3,0.449774841
EPOK4HF2VSPCV294B2,14.0968985423961,NA,14.0968985423961,14.0968985423961,NA,14.0968985423961,0.63140297651083,0,1,0.875,0.5,1,1,1,0.5,67,0,3. Rural zone,0.454545454545455,1,Germany,20,NA,2,3,2,3,3,0.331555738
EPOKB7YS4NJ4XBG4B7,-1.90310145760393,NA,-1.90310145760393,-1.90310145760393,NA,-1.90310145760393,0.63140297651083,1,0,0.25,0,0.125,1,0,0.5,52,0,1. Metropolitan zone,0.545454545454545,1,Germany,4,NA,2,3,2,3,3,0.664563702
EPOK4D69SMYP7J24B0,2.09689854239607,NA,2.09689854239607,2.09689854239607,NA,2.09689854239607,0.768124797643579,0,0,1,0,1,0,0,0.5,81,0,2. Other town/urban centre,0.272727272727273,1,Germany,8,NA,1,4,1,2,3,0.514077884
EPOK4YK9VZM7QJL4B1,-3.90310145760393,NA,-3.90310145760393,-3.90310145760393,NA,-3.90310145760393,0.431348275482587,0,1,0.375,0,1,0,0,0.5,24,0,3. Rural zone,0.636363636363636,1,Germany,2,NA,3,4,3,3,3,1.692581872
EPOK4BMF95WP5PC4B2,44.0968985423961,NA,44.0968985423961,44.0968985423961,NA,44.0968985423961,0.745194945966485,0,0,1,0,1,0,0,0.5,66,1,2. Other town/urban centre,0.272727272727273,1,Germany,50,NA,2,2,2,2,3,0.35419392
EPOK5R6WPKFPF6Q4B1,19.0968985423961,NA,19.0968985423961,19.0968985423961,NA,19.0968985423961,0.745194945966485,0,1,0.125,0,0.25,1,1,1,48,0,2. Other town/urban centre,0.727272727272727,1,Germany,25,NA,2,2,2,2,3,1.369234637
EPOKFBTBYY38G754B2,NA,9.28525572114496,9.28525572114496,NA,9.28525572114496,9.28525572114496,0.740903682521374,0,1,1,1,1,0,0,0.6,67,1,3. Rural zone,NA,0,Germany,NA,10,2,3,2,1,3,0.445511275
EPOKCWLQYMVLL6J4B5,9.09689854239607,NA,9.09689854239607,9.09689854239607,NA,9.09689854239607,0.686153329516102,1,1,0.375,0.125,NA,1,0,0.5,68,0,2. Other town/urban centre,0.272727272727273,1,Germany,15,NA,2,3,2,2,3,0.445503756
EPOKCXWB5NDJRZC4B2,NA,9.28525572114496,9.28525572114496,NA,9.28525572114496,9.28525572114496,0.798050983210373,0,1,1,0,1,1,0,0.7,65,0,3. Rural zone,0.181818181818182,0,Germany,NA,10,1,3,2,1,3,0.618534651
EPOK63KJRRZ3VP94B5,29.0968985423961,NA,29.0968985423961,29.0968985423961,NA,29.0968985423961,0.720370778528008,1,1,0.5,0.625,0.375,0,1,0.5,24,0,3. Rural zone,0.272727272727273,1,Germany,35,NA,2,1,3,2,3,1.642988151
EPOKCX4P2Z9ZP4P4B0,9.09689854239607,NA,9.09689854239607,9.09689854239607,NA,9.09689854239607,0.804236562416869,1,0,0.375,0.625,0.625,0,0,0.4,20,1,3. Rural zone,0.727272727272727,1,Germany,15,NA,2,1,2,2,3,3.9693802
EPOKBGWGBTFNP2B4B7,19.0968985423961,NA,19.0968985423961,19.0968985423961,NA,19.0968985423961,0.597996282182129,0,1,0.5,0.5,1,0,1,0.5,47,0,2. Other town/urban centre,NA,1,Germany,25,NA,2,4,3,1,3,1.328195074
EPOKB7HY3HDYVDD4B1,34.0968985423961,NA,34.0968985423961,34.0968985423961,NA,34.0968985423961,0.627111713065719,1,1,0.5,0.125,1,1,1,0.6,58,1,1. Metropolitan zone,NA,1,Germany,40,NA,2,4,2,2,3,0.73046494
EPOKDPQN8DGLBBB4B0,NA,4.28525572114496,4.28525572114496,NA,4.28525572114496,4.28525572114496,0.688047645277486,1,0,0.5,0.625,0.75,1,0,0.5,21,1,3. Rural zone,0.090909090909091,0,Germany,NA,5,3,2,2,2,3,3.097641727
EPOK4GRHW272XDD4B0,NA,1.28525572114496,1.28525572114496,NA,1.28525572114496,1.28525572114496,0.63140297651083,0,1,1,0.625,0.75,0,1,0.5,34,0,1. Metropolitan zone,0.363636363636364,0,Germany,NA,2,2,3,2,3,3,1.128055312
EPOK52CR6YVMDL64B6,NA,9.28525572114496,9.28525572114496,NA,9.28525572114496,9.28525572114496,0.740903682521374,1,0,0.75,0,1,1,0,0.5,67,1,3. Rural zone,0.272727272727273,0,Germany,NA,10,2,3,2,1,3,0.451609626
EPOK477LC3R94KB4B4,14.0968985423961,NA,14.0968985423961,14.0968985423961,NA,14.0968985423961,0.688047645277486,0,0,0.5,0,0.875,1,0,0.5,59,1,2. Other town/urban centre,0.181818181818182,1,Germany,20,NA,3,2,2,2,3,0.514737484
EPOK54TTBM4GYTY4B3,49.0968985423961,NA,49.0968985423961,49.0968985423961,NA,49.0968985423961,0.460463706366176,1,1,0.25,0,1,1,0,0.3,58,1,3. Rural zone,0.181818181818182,1,Germany,55,NA,3,4,2,4,3,1.004958561
EPOK4Z2RKJ8MVTC4B0,NA,9.28525572114496,9.28525572114496,NA,9.28525572114496,9.28525572114496,0.692841540644941,1,0,0.875,0,0.875,1,0,0.7,71,0,3. Rural zone,0.454545454545455,0,Germany,NA,10,1,2,2,4,3,0.331093617
EPOKB7DZ7ZJDCKV4B1,2.09689854239607,NA,2.09689854239607,2.09689854239607,NA,2.09689854239607,0.686153329516102,0,1,0.25,0,0.875,0,0,0.4,47,0,2. Other town/urban centre,NA,1,Germany,8,NA,2,3,2,2,3,1.269661883
EPOKB7JF8S2XDDQ4B6,NA,4.28525572114496,4.28525572114496,NA,4.28525572114496,4.28525572114496,0.715268760399691,0,1,0.5,0.125,0.25,0,1,0.5,45,0,3. Rural zone,0.272727272727273,0,Germany,NA,5,2,3,1,3,3,1.328195074
EPOK4MQ4WB8L6XW4B4,-1.90310145760393,NA,-1.90310145760393,-1.90310145760393,NA,-1.90310145760393,0.431348275482587,1,1,1,0.125,1,0,1,0.6,75,0,3. Rural zone,0.545454545454545,1,Germany,4,NA,3,4,3,3,3,0.463507068
EPOKB8HBY2K49MM4B0,NA,3.28525572114496,3.28525572114496,NA,3.28525572114496,3.28525572114496,0.942852699311001,0,0,0.5,0,1,1,0,0.5,61,0,1. Metropolitan zone,0.363636363636364,0,Germany,NA,4,2,1,1,1,3,1.026082704
EPOKGK6875B4F774B7,NA,0.285255721144956,0.285255721144956,NA,0.285255721144956,0.285255721144956,0.690444592961214,0,0,0.25,0,0.625,1,0,0.5,57,0,3. Rural zone,0.909090909090909,0,Germany,NA,1,2,2,2,3,3,0.996123672
EPOKB84NTVHF9X84B7,4.09689854239607,NA,4.09689854239607,4.09689854239607,NA,4.09689854239607,0.574255675821831,0,0,0.125,0,1,0,0,0.6,58,0,3. Rural zone,0.272727272727273,1,Germany,10,NA,3,3,2,3,3,0.60169878
EPOK5LW8M7BBGBF4B0,24.0968985423961,NA,24.0968985423961,24.0968985423961,NA,24.0968985423961,0.54753719262197,0,1,0.75,0,1,1,0,0.7,63,0,2. Other town/urban centre,0.272727272727273,1,Germany,30,NA,2,3,3,3,3,0.567152622
EPOKB9RM2PR8PT94B3,NA,4.28525572114496,4.28525572114496,NA,4.28525572114496,4.28525572114496,0.571858728138104,0,0,0.875,0,0.75,0,0,0.5,37,0,3. Rural zone,0.272727272727273,0,Germany,NA,5,4,3,2,2,3,1.838112321
EPOK6FKZ7D8KCT34B6,2.09689854239607,NA,2.09689854239607,2.09689854239607,NA,2.09689854239607,0.63140297651083,0,1,1,0.5,1,0,0,0.5,75,1,3. Rural zone,0.181818181818182,1,Germany,8,NA,2,3,2,3,3,0.419247848
EPOKBKMNDQQ5WDD4B7,24.0968985423961,NA,24.0968985423961,24.0968985423961,NA,24.0968985423961,0.517611007055176,0,0,0,0.25,0.125,1,0,0.3,45,1,3. Rural zone,0.363636363636364,1,Germany,30,NA,2,4,2,4,3,0.95765123
EPOKBFDFKPX95L84B1,NA,0.285255721144956,0.285255721144956,NA,0.285255721144956,0.285255721144956,0.490389891932971,1,1,0.875,0,1,1,1,0.6,45,0,3. Rural zone,1,0,Germany,NA,1,3,3,3,3,3,1.328195074
EPOK4BTHZ2JDP2N4B7,44.0968985423961,NA,44.0968985423961,44.0968985423961,NA,44.0968985423961,0.745194945966485,1,1,0.125,0.125,1,1,0,0.5,64,1,3. Rural zone,0.090909090909091,1,Germany,50,NA,2,2,2,2,3,0.452747624
EPOK5MVHRZBNTF34B2,NA,9.28525572114496,9.28525572114496,NA,9.28525572114496,9.28525572114496,0.545140244938242,0,0,0.125,0,1,1,1,0.7,74,0,2. Other town/urban centre,NA,0,Germany,NA,10,3,3,3,2,3,0.518007184
EPOK47L2HXJRRG34B3,14.0968985423961,NA,14.0968985423961,14.0968985423961,NA,14.0968985423961,0.690444592961214,0,0,0.25,0.375,0.25,1,0,0.6,29,1,1. Metropolitan zone,0.545454545454545,1,Germany,20,NA,2,2,2,3,3,1.571950757
EPOK4BSWGNBKBVR4B1,24.0968985423961,NA,24.0968985423961,24.0968985423961,NA,24.0968985423961,0.433242591243971,1,1,0.625,1,1,1,1,0.5,69,0,3. Rural zone,0.272727272727273,1,Germany,30,NA,4,3,3,3,3,0.511516511
EPOK578PC2BS2254B3,-1.90310145760393,NA,-1.90310145760393,-1.90310145760393,NA,-1.90310145760393,0.712871812715964,0,0,1,0.375,1,1,1,0.7,72,0,2. Other town/urban centre,0.545454545454545,1,Germany,4,NA,3,3,1,2,3,0.447585802
EPOKGS9K5RSXBCJ4B1,9.09689854239607,NA,9.09689854239607,9.09689854239607,NA,9.09689854239607,0.433242591243971,0,0,0.125,0.125,1,1,1,0.5,76,1,3. Rural zone,0.181818181818182,1,Germany,15,NA,4,3,3,3,3,0.408465287
EPOKBFF54JC485F4B6,-3.90310145760393,NA,-3.90310145760393,-3.90310145760393,NA,-3.90310145760393,0.686153329516102,0,1,0.5,0.125,1,0,0,0.4,58,1,3. Rural zone,0.181818181818182,1,Germany,2,NA,2,3,2,2,3,0.514737484
EPOK5VPHQZKT6JV4B9,4.09689854239607,NA,4.09689854239607,4.09689854239607,NA,4.09689854239607,0.886208030544345,0,0,0.75,0.75,0.75,0,0,0.7,68,1,3. Rural zone,0.818181818181818,1,Germany,10,NA,1,2,1,2,3,0.445511275
EPOK4WZSZRTWDWD4B2,NA,2.28525572114496,2.28525572114496,NA,2.28525572114496,2.28525572114496,0.572361360060447,0,1,1,0,1,0,0,0.6,54,0,3. Rural zone,0.454545454545455,0,Germany,NA,3,2,4,2,3,3,0.924552594
EPOKB7RCZ8VVFVQ4B8,34.0968985423961,NA,34.0968985423961,34.0968985423961,NA,34.0968985423961,0.68855027719983,0,1,0.875,0,0.5,1,0,0.5,55,1,3. Rural zone,0.727272727272727,1,Germany,40,NA,1,3,2,3,3,0.654863618
EPOK5M7W3YC4GRW4B8,NA,11.285255721145,11.285255721145,NA,11.285255721145,11.285255721145,0.745194945966485,0,1,0.375,0,0.375,0,0,0.5,48,0,3. Rural zone,0.818181818181818,0,Germany,NA,12,2,2,2,2,3,1.085415008
EPOKDMWWKSZFWLR4B1,9.09689854239607,NA,9.09689854239607,9.09689854239607,NA,9.09689854239607,0.886208030544345,0,0,0.875,0,1,1,0,0.6,74,1,2. Other town/urban centre,0.272727272727273,1,Germany,15,NA,1,2,1,2,3,0.35419392
EPOKBMKSRZFZ2G84B8,NA,4.28525572114496,4.28525572114496,NA,4.28525572114496,4.28525572114496,0.63140297651083,0,0,0.375,0,0.25,1,0,0.5,50,1,3. Rural zone,0.363636363636364,0,Germany,NA,5,2,3,2,3,3,0.95765123
EPOK4FC3M54X8WH4B1,54.0968985423961,NA,54.0968985423961,54.0968985423961,NA,54.0968985423961,0.942852699311001,1,0,0,0,1,1,0,0.5,58,0,3. Rural zone,0.090909090909091,1,Germany,60,NA,2,1,1,1,3,0.60169878
EPOKB8SX8TQT34Y4B0,4.09689854239607,NA,4.09689854239607,4.09689854239607,NA,4.09689854239607,1,0,0,1,0,1,1,1,0.6,74,0,3. Rural zone,0.181818181818182,1,Germany,10,NA,1,1,1,1,3,0.511516511
EPOKBJRDMKMJ48Z4B8,9.09689854239607,NA,9.09689854239607,9.09689854239607,NA,9.09689854239607,0.463671408733109,0,1,1,0,0.5,1,0,0.5,60,1,1. Metropolitan zone,NA,1,Germany,15,NA,2,3,4,3,3,0.793552271
EPOKBMT4LZGGXN84B9,NA,0.285255721144956,0.285255721144956,NA,0.285255721144956,0.285255721144956,0.712871812715964,1,0,0.75,0,0.75,0,0,0.7,33,0,1. Metropolitan zone,NA,0,Germany,NA,1,3,3,1,2,3,1.623415165
EPOKB7CYNXQWB824B6,9.09689854239607,NA,9.09689854239607,9.09689854239607,NA,9.09689854239607,0.63140297651083,1,1,0.125,0,1,1,0,0.8,53,0,3. Rural zone,0.545454545454545,1,Germany,15,NA,2,3,2,3,3,1.085415008
EPOK5S9JLSMS7P64B9,NA,19.285255721145,19.285255721145,NA,19.285255721145,19.285255721145,0.829060729855346,0,0,0.25,0.125,0.625,1,0,0.3,29,1,2. Other town/urban centre,0.272727272727273,0,Germany,NA,20,2,2,1,2,3,1.654576045
EPOKF4M8Q5KK8884B3,NA,9.28525572114496,9.28525572114496,NA,9.28525572114496,9.28525572114496,0.747591893650213,0,0,0,0.375,0.375,0,0,0.5,30,1,1. Metropolitan zone,0.454545454545455,0,Germany,NA,10,1,2,2,3,3,0.953855212
EPOKB7FDJNNPWQ24B6,NA,4.28525572114496,4.28525572114496,NA,4.28525572114496,4.28525572114496,0.740903682521374,0,0,0.125,0,0.75,1,0,0.5,45,1,1. Metropolitan zone,0.272727272727273,0,Germany,NA,5,2,3,2,1,3,1.039187922
EPOKBJRWLB5QLX54B5,NA,9.28525572114496,9.28525572114496,NA,9.28525572114496,9.28525572114496,0.883811082860617,1,0,0.25,0,0.375,1,1,0.5,62,0,1. Metropolitan zone,0.181818181818182,0,Germany,NA,10,2,2,1,1,3,1.020371774
